,pct_lt_18,pct_65_and_over,pct_alcoholimpaired,hosp_pp_rate,pct_female,pct_free_or_reduced_lunch,pct_hispanic,pct_good_air,pop_dens,pct_long_commute_drives_alone,chronic_kidney_disease_pct,pct_nonhispanic_white,pct_physically_inactive,pct_rural,chronic_kidney_disease_std_spend,pct_severe_housing_cost_burden,pct_some_college,pct_unemployed,pct_uninsured,diabetes_pct,diabetes_std_spend,pct_lack_basic_literacy,average_daily_pm2.5,budget_air,budget_disease,budget_emergency,budget_environmental,budget_health_equity,budget_health_svcs,budget_laboratory_svcs,budget_planning,budget_prevention,budget_water,pct_food_insecure,diab_hosp_rate_adj,pct_limited_access,fips,county,state,graduation_rate,life_expectancy,mds_dos_pp_rate,mentally_unhealthy_days,inadequate_facilities,overobese_pct,mhp_rate,overcrowding,pcp_rate,preventable_hosp._rate,pct_adult_uninsured,sdoh_score_1,sdoh_score_2,sdoh_score_3,sdoh_score_4,sdoh_score_5,sdoh_score_6,teen_birth_rate,violent_crime_rate,ann_avg_job_growth_2004_2013,pct_staying_in_same_tract_as_adults_rp_gp_pall,race_estimate_total_american_indian_and_alaska_native_alone,race_estimate_total_asian_alone,race_estimate_total_black_or_african_american_alone,race_estimate_total_native_hawaiian_and_other_pacific_islander_alone,race_estimate_total_some_other_race_alone,race_estimate_total_two_or_more_races,race_estimate_total_white_alone,pct_only_english,median_income,gini_index_of_income_inequality_estimate_gini_index,association_rate,med_2br_rent_per_med_inc,walk_score,diabetes_incidence_2016,diabetes_prevalence_2016,obesity_prevalence_2016,diabetes_incidence_5_year_diff,diabetes_prevalence_5_year_diff,obesity_prevalence_5_year_diff
41,24.340705230999998,12.411903345,41.522491349,9.805899228976153e-06,49.503741248000004,38.574232615999996,17.05914489,63.84,292.6,26.2,22.0852,69.33678664600001,15.2,8.9343251969,17686.353516,14.062620922,75.169739662,3.2651386903,7.053128412,20.1806,13504.480849,8.0,6.1,0.39584696280900494,0.04276216336543677,7.195417760237143,5.772943859643352,0.3912712711250889,0.5102337869581478,1.9450817256936568,6.450959761495477,0.0,75.52623058650894,12.4,1254.62,8.3768960629,8041,El Paso County,CO,76.312718786,79.054457441,9.805899228976153e-06,3.4837740793000003,0.7175326661,59.7,294.46593,2.5154412214,60.440169999999995,2979.0,8.6531507527,0.6245008086319015,0.4882311885821735,0.5515824427738463,0.5455006501733922,0.4254930362909579,0.32091132147170354,23.568190109,399.61498249,0.5305869000000001,14.55,0.665060326661984,2.7460412017320017,6.143361399827511,0.4146253997326719,4.764191065548749,5.722808546203022,79.54391206029406,88.29575586262658,62535.0,0.434,8.4848696178,18.2720372271528,16.0,7.0,7.2,23.7,-1.2,-0.0999999999999996,0.5999999999999979
42,23.390036451999997,19.967598218,23.076923076999996,0.0,47.87363305,49.312169311999995,10.692588092000001,0.0,1.9,37.0,16.1483,86.16848926700001,21.1,100.0,18476.2912,9.2397043295,73.238180196,1.9318925999,9.874863982599999,21.2919,11918.054778,10.0,5.7,0.0,0.0,0.3634211889251512,0.0,0.0,0.0,60.98126789899829,0.0,0.0,38.65531091207654,11.6,1191.3,16.336281464000002,8121,Washington County,CO,92.424242424,79.086120382,0.00020370747606437162,3.4622100234,0.7633587786,68.4,40.50223,1.475826972,20.3749,2142.0,11.24807396,0.6432179696258996,0.2762811473869181,0.5859491146614257,0.4786207600451173,0.5899988208148796,0.2289899605310109,22.571148184000002,133.95157135,-1.0936068,23.9,0.2703264711998337,0.4574755666458723,1.0813058847993346,0.0,1.2476606363069247,1.268454980245373,95.67477646080263,94.48456992777412,51458.0,0.4123,16.2999185,13.989435733996654,64.0,19.7,17.8,41.6,11.6,10.2,10.7
43,17.133346387,16.885320802,64.285714286,6.44122383252818e-05,46.583121206,36.664695445999996,8.4589778735,0.0,8.0,28.5,13.4459,87.846746296,12.9,82.59785757600001,20659.477791,12.405745063,61.957077158999994,2.2400500104,9.6182723465,10.4191,14637.607931,7.000000000000001,4.1,0.0,0.0,9.75506502221828,3.978053164011122,0.0,0.0,7.678718100109513,17.765297789076797,0.0,41.58921399773136,11.5,590.66,0.3001204834,8049,Grand County,CO,90.4,83.113746828,0.0,3.2842846115,0.6666666667,44.2,182.75569,3.1428571429,66.63113,3144.0,10.4,0.6849646509077802,0.6881321499501009,0.4482313260469343,0.6440698515034574,0.5930157524162175,0.1967236451414639,16.420361248,80.809635587,0.15596010000000002,17.18,0.02703981612925032,1.8860271750152096,0.3785574258095045,0.7233150814574459,3.217738119380789,0.2906780233894409,93.47664435881836,90.24767801857584,66489.0,0.402,17.324093817,16.852547218336866,58.0,6.9,7.3,23.3,0.0,0.6,-0.0999999999999979
44,23.822179233000004,12.651076429000002,36.87150838,1.2284729313667527e-05,50.499804059,41.427098443,19.276357122,63.29,716.7,40.3,22.0334,60.457630176,15.3,1.5753413881,22705.040275,14.337010712,72.05158074399999,2.7801728431,8.5282184496,19.9397,16089.729734,8.0,8.1,0.3434262017694939,0.06660376584516127,12.85632529076654,5.3523420324367725,1.6003726202565107,4.871028394088277,1.7850878103503998,5.489189827704675,0.837131579782805,66.43568926006881,11.9,1372.39,2.4007253085,8005,Arapahoe County,CO,80.931603774,81.165232042,1.5355911642084408e-05,3.237230589,0.4943379791,58.8,332.32149,3.0095818815,84.13544999999998,2928.0,10.014739621,0.6201366857106263,0.2882019260540171,0.547441478358431,0.6330068348861121,0.5405611732934827,0.3391332845741361,19.800550311,329.9652518000001,0.9583543999999999,13.52,0.5702093161318328,5.725393066203648,10.463572354184087,0.21225255820188568,6.658027615174941,4.445334593017688,71.9252104970859,77.41204765844212,69553.0,0.4595,7.9897279411,19.494973329691025,43.0,7.4,7.5,23.4,0.0,0.7,0.8999999999999989
45,23.949579831999998,19.98253847,27.777777778,5.4253472222222226e-05,50.840336134,68.717793271,41.869475063,0.0,14.9,14.0,25.5175,54.070719196999995,20.7,34.406032606,17937.042643,17.948363938,64.42120622600001,4.1427203064999985,10.537102473,27.0164,13220.636991,16.0,5.7,0.0,0.0,1.4960139880040733,9.761712916292183,0.0,0.04723359942819102,1.2828469385842045,5.525046051616943,0.0,51.42164378176016,11.1,2130.27,14.910278686,8089,Otero County,CO,90.610328638,76.418959517,5.4253472222222226e-05,4.0524606185000005,0.6706908115,60.8,381.97097,2.7364185111,60.125719999999994,5016.0,12.757898934000002,0.3030438425783377,0.5194927516838713,1.0,0.7549205671144994,0.4177431918907608,0.470201548147729,42.678613535,157.71125007,-1.8536527,26.21,1.5061391541609823,0.9931787175989084,0.7639836289222374,0.8512960436562073,3.6616643929058665,2.019099590723056,90.20463847203274,85.98711325245254,35051.0,0.4709,15.304728068,25.240125759607437,62.0,14.2,13.1,41.2,5.2,4.9,8.0
46,24.32432432400001,22.204100651999997,0.0,0.00046663555762949143,50.55917987,39.010989011,21.295433364,0.0,6.5,21.8,16.8553,76.304753029,18.9,100.0,32931.875510000005,11.932877564000002,57.003891051000004,1.6557566423,12.579569567,22.1384,20894.984715,13.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,54.59097647327733,0.0,0.0,45.40902352672267,10.3,1417.04,1.6937663105,8095,Phillips County,CO,92.75362318799999,79.668009065,0.0,3.4436110939,2.3391812865,63.6,93.19664,5.4970760234,139.92537000000002,3230.0,14.329268293,0.6708840999025261,0.3094048261442961,0.3847875708890211,0.6765380101695713,0.5521166215333349,0.3196422030126221,29.136316336999997,161.27174289,-1.2410564,24.6,1.0399815114397968,0.3697712040674833,0.3004391033048301,0.0,2.3110700254217704,2.1261844233880285,93.85255373237808,80.70652173913044,50076.0,0.4565,27.985074627,14.402108794632161,44.0,16.5,15.8,40.6,7.3,7.6,12.7
47,18.370259106,25.189635749,23.076923076999996,7.264802034144569e-05,49.823507323,46.045918367,18.047315058,91.23,9.0,13.2,11.4683,76.92827638,12.6,59.376034426000004,18494.210064,14.883891022,62.285714286,3.0031851964,13.68179925,11.1111,10173.332548,9.0,4.4,2.8963086546196877,0.0,0.0,0.0,0.0,4.64532952751718,43.40690290225108,0.0,0.0,49.05145891561206,10.1,581.66,10.672981092,8007,Archuleta County,CO,84.210526316,82.696267974,0.0,3.3758905625,1.4995313964,52.3,120.16523,3.0927835052,85.57647,3628.0,15.150278797999999,0.5517279678631946,0.9344969167089856,0.5184201838065586,0.637074795415203,0.6617208589266458,0.11287272805615793,21.852731590999998,190.26029227,-0.5608656,17.05,2.4777636594663286,0.7306226175349428,1.397712833545108,0.0,10.228716645489195,1.087992376111817,84.07719186785259,86.46842632809891,48016.0,0.4401,13.225455110999999,16.91471551149617,35.0,5.1,5.4,30.4,-1.9,-1.1,10.0
48,19.871108014,11.587505907,37.552742615999996,1.5352578954126493e-05,49.897178767,67.279231865,29.919772473000002,48.49,3922.6,36.3,20.9521,54.384271828,11.6,0.0,23181.392872,16.240222865,73.453076026,2.7547675279000003,10.287222935,18.2267,17260.051334,16.0,8.2,1.2191509611356175,2.45182368365235,28.650691632316388,2.18590561374692,0.7639841451824851,3.2992002298005563,2.05792039398717,1.1181597559190264,1.202932369445263,54.08416236591796,12.5,1647.57,4.5293046808,8031,Denver County,CO,66.554233978,79.53117897,1.116551196663745e-05,3.6067893531,0.9717362534,56.49999999999999,532.4848400000002,3.3466886637,131.30176,2876.0,12.262857315,0.43527963396445424,0.4932657268573185,0.640720704083397,0.6942509301596254,0.4773691803562316,0.6935685698990458,34.449964892,631.46154365,1.9932155,18.63,0.9634956453298392,3.6012068383576503,9.501714895492336,0.14635936604138447,5.485307317820912,3.440255753043258,76.86166018391461,73.28243914042795,60098.0,0.5001,10.561856116,22.361839661885586,61.0,6.3,6.3,18.4,-2.3,-1.4,-0.30000000000000104
49,22.020348836999997,23.764534884,33.333333333,0.0007230657989877079,51.744186047,41.568627451,8.938953488400001,0.0,0.8,16.7,16.8905,89.026162791,22.8,100.0,31976.358143,10.318949343,64.444444444,1.804670913,10.582524272,18.44201481481481,24662.314286,9.0,5.8,0.0,0.0,3.8778495899193617,25.103005616278796,0.0,0.5651885666874468,0.0,3.364688649326089,0.0,14.3315672267174,11.9,1557.8,42.529023484,8061,Kiowa County,CO,95.23809523799999,80.76581954577966,0.0,3.7368974281,0.6837606838,76.2,209.38368766666665,2.3931623932,0.0,1987.0,11.275167785,0.669445011975496,0.33950871754907896,0.4960854156835317,0.1728524248263088,0.30687636833232496,0.5122291423270835,25.74546230447407,189.2135731414677,-1.740857,23.61,0.0,0.0,0.5847953216374269,0.0,0.0,7.0175438596491215,92.39766081871343,98.68852459016394,39250.0,0.4279,21.849963583,12.01528662420382,24.0,16.9,16.2,42.3,7.3,7.4,10.9
50,16.031221855,31.492044431,33.333333333,0.0001451589490492089,48.934253978,71.22762148300001,34.494145902,0.0,4.2,23.1,15.6701,61.25788051600001,18.3,56.146624943999996,19682.074981,13.125209802,61.120543293999994,5.7364341085,8.714062848200001,21.7869,12627.62133,15.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.81550713434034,10.6,1412.37,12.664016859,8055,Huerfano County,CO,86.27450980399998,74.54771827399999,0.00029031789809841774,3.7925482495,0.9917355372,69.4,150.10506999999996,0.9256198347,89.86072,2593.0,10.03440367,0.3008722510959242,0.6111608930732257,0.9175316861482604,0.8215455107348867,0.6710317857672251,1.0,33.492822966999995,409.06487769,-3.4964919,27.82,1.9082794706063408,0.09233610341643582,0.6309633733456448,0.0,1.138811942136042,1.3696522006771314,94.85995690981841,89.70771144278606,35801.0,0.46,16.47446458,18.64541604983101,12.0,9.0,8.9,35.3,0.30000000000000104,0.9,10.6
51,21.392476137,25.238629983000003,8.3333333333,0.00027894002789400284,49.831555306000006,62.767710048999994,11.061201572,0.0,1.5,21.6,20.8284,84.952274003,20.7,100.0,26374.46625,11.095983662,73.10344827600001,1.6370439663,14.36825886,23.1953,19564.970925,12.0,5.6,0.0,0.0,8.885896969717843,6.897508313002719,0.0,0.0,22.328186848102003,10.441339481084565,0.0,27.071200902456695,12.8,1279.13,8.3983311563,8009,Baca County,CO,88.235294118,80.167352362,0.00027894002789400284,3.8277322905,2.1656050955,64.2,28.07412,1.847133758,84.08072,5330.0,15.563790365,0.5105442047683116,0.3849331857071793,0.6966809010789551,0.5815254780443543,0.4260833057388198,0.2614275574615578,43.541364296000005,96.471885336,-2.4620037999999997,24.94,1.0890812622172577,0.0,1.5358838313320304,0.0,0.6702038536721586,1.3962580284836636,95.30857302429487,91.47744028310233,35898.0,0.4441,16.816143498,17.750292495403645,48.0,22.4,19.6,40.2,13.4,11.4,13.4
52,15.026988492000001,24.605356961,21.428571429,4.99325910021471e-05,47.056726753999996,33.67965368,10.087585294,0.0,17.6,21.6,12.8205,85.227619921,15.6,37.413667247,17664.396569999994,11.85620915,60.529266652,2.3288259283,8.901357191599999,13.8131,12618.631261,8.0,4.2,0.0,0.0,4.635959218795229,2.1618422053458097,0.0,7.578546572973617,5.887112327475294,8.891689073955044,0.0,67.72286404979339,10.7,778.57,2.5231528080000003,8015,Chaffee County,CO,81.43712574899999,81.219076457,4.99325910021471e-05,3.6381078529,0.1934235977,54.7,183.31806,0.9026434558,89.20139,2382.0,9.7335667056,0.7129636805862682,0.7552320145485671,0.3670412381056883,0.6375461496447685,0.3617132068735327,0.3320496524233972,17.316017316,61.134442613000004,0.25569911,16.66,0.419810819428207,0.7811669677967903,1.594218301626103,0.0,0.8980763099160379,2.6410883196939103,93.66563928153894,92.88352351028057,53762.0,0.4259,19.939133172000002,17.88605490867155,66.0,7.5,7.6,19.4,-0.4,0.39999999999999897,-2.5
53,15.998669549,15.582903709000002,12.5,0.0,47.280891401999995,27.356321839,7.0846499252,0.0,36.3,63.2,16.8905,87.660069849,14.9,100.0,20055.811912,15.732087227000001,81.298200514,2.0311630495,4.6442096871,18.44201481481481,11646.615156,6.0,4.6,0.0,0.0,0.0,0.0,0.0,20.96409477134632,50.364545078354794,19.621533661003987,0.0,2.301706666352816,9.4,839.0,0.0,8047,Gilpin County,CO,86.956521739,84.527885179,0.0,3.2224496578,5.0485436893,48.7,66.52253,1.1650485437,33.72113,1195.0,4.8852701702,0.6928171969320271,0.1550596105615171,0.6186836345451209,0.7173696866729801,0.6142665420241078,0.5571578814637604,25.74546230447407,286.16265116,-0.060455338,17.2,1.2601415501467288,0.2761954082513378,0.5869152425340929,0.0,2.0887277749007414,2.9863628517175904,92.80165717244951,95.2638213578246,72544.0,0.4523,5.0581689428,17.302602558447287,41.0,8.7,8.8,35.3,-0.30000000000000104,0.600000000000001,11.4
54,25.370215144,19.13942442,17.647058824000002,0.00013960631020522128,49.888236938,58.642857143,18.357082984,0.0,3.8,9.3,13.9324,78.569432802,19.5,48.69407497,27364.630874,10.783608914,43.202979516000006,1.8237082067,13.120138289000002,20.5276,16112.031596,13.0,6.1,0.0,0.0,6.9634296012544015,4.655839550396367,2.120584841645301,2.4985258557316903,0.0,19.246247101442044,0.0,64.06170255904335,10.9,1356.3,4.5101211316,8063,Kit Carson County,CO,82.456140351,81.544392365,0.00013960631020522128,3.3982026914,0.7986688852,68.8,69.85191,1.231281198,36.60769000000001,4529.0,15.35383846,0.5661434460157229,0.4667309709619914,0.2536994400220706,0.6719523851992447,0.5697275582114842,0.11892157803065047,36.802030457,206.29533506,-0.6313601,31.15,0.1401988274279888,0.3696150904919704,3.1735916390517462,0.5098139179199593,3.390262554167728,0.9941371399439204,91.42238083099669,85.3937168502652,45881.0,0.4867,18.303843807,16.56653630042937,14.0,12.1,12.0,38.2,1.1,2.5,6.9
55,25.367908251,12.427686999,37.037037037,3.3461602810774635e-05,49.051050441,46.976442219,28.600426266,71.51,19.1,40.6,13.5511,68.111235157,12.9,24.103991913,20555.550313,14.688715952999999,53.178408951,2.8793504941,15.301635692,13.7943,13743.712129,12.0,5.1,4.5993195038881325,0.05223752217456698,7.136819410644157,1.9659369983304265,0.0,2.831656080523848,15.409724273850903,5.3696888100060525,0.0,56.86326968567366,9.1,797.02,4.739622896,8045,Garfield County,CO,85.13853904300001,80.679215982,1.6730801405387318e-05,3.3362039048,1.3821532493000002,56.89999999999999,231.73991,5.407371484,86.60655,2788.0,18.336717335,0.5704609941250757,0.6995601218110146,0.3836006995947921,0.7348875993547198,0.595999581337598,0.026464118704403603,34.159517,188.98070679,0.6413189699999999,20.23,0.973336784882216,0.8059366640780049,0.40728276814220377,0.010354646647683149,7.514021917335405,2.511001812063164,87.77806540685133,74.84962126837962,66503.0,0.4135,9.849372527,19.009706629776094,42.0,5.8,5.9,27.5,-2.4,-1.7,4.1
56,17.067123207,12.657181652,25.0,5.798446016467587e-05,45.923608241000004,27.033609352,9.2331306453,68.96,4.7,20.4,9.7986,87.19522994299999,12.0,58.607413208000004,19848.877927,17.859965228,77.48986029699999,1.997386597,10.424080664,10.4518,13157.900049,6.0,4.2,0.22068989351102228,0.0,4.5763512372626725,2.69791516605365,0.0,0.9276171426650288,8.326545162637181,10.014860412233695,0.0,49.67644044293496,13.7,489.52,3.8966114606,8051,Gunnison County,CO,95.12195122,81.952430476,0.0,3.6242799777,2.2275258552,42.70000000000001,218.43084,2.76849642,79.22964,1863.0,11.419493505,0.6760823556181355,0.8156369267300384,0.6366950452864117,0.5309674170100854,0.4231959607686962,0.22897277681352485,9.0161760806,179.08196927,0.95939506,18.66,0.8695652173913043,0.5735430157261794,0.4625346901017575,0.08633980881899478,0.4440333024976871,1.8378045020043168,95.72617946345976,91.02249224405378,52651.0,0.415,18.893222817999998,19.48978070691915,83.0,4.7,4.9,22.4,-2.5,-2.1,2.4
57,20.00790097,16.051847069,37.991266376,8.617227906720233e-06,50.13600458,32.684573812,15.372781332999999,62.74,699.5,42.5,22.5889,78.334809689,12.4,6.8963581976,19685.550702,12.873556044,77.091011634,2.627923415,6.6488905978,17.429000000000002,14736.645414,6.0,8.4,0.7736638887422712,5.1090195436377876e-17,6.221353939953286,5.870196725820673,0.3976665087174315,4.717284090656485,7.457265922570068,7.241613953150884,0.0,61.01292142608069,9.7,1020.72,4.0354645587,8059,Jefferson County,CO,83.474443399,80.746784301,1.7234455813440467e-05,3.1817543536,0.9713311499,57.9,277.57813,1.33249585,82.19125,2503.0,7.8312239545,0.6892273662432287,0.34941588561607073,0.5639170486228198,0.6646754995980746,0.5340806635942431,0.3729405859693871,12.822002019000001,253.58037445,-0.1183269,14.27,0.7988950922736241,2.7019887275299674,1.104198542982719,0.06542216800909173,1.7591294064666887,2.736561417941276,90.83380464479664,89.02452493583756,75170.0,0.4352,7.6770128551,17.425751230544098,30.0,5.7,5.9,21.6,-0.8999999999999989,0.0,0.400000000000002
58,13.838120104000001,30.939947781,25.0,0.0,49.869451696999995,62.962962963,6.3968668407,0.0,0.8,17.7,16.8905,91.122715405,13.6,100.0,11965.914848,9.793814433,74.233128834,1.9867549669,8.637236084500001,18.44201481481481,12075.227917,7.000000000000001,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.17170048245324,8.3,547.29,3.9626015963,8079,Mineral County,CO,100.0,80.76581954577966,0.0,3.3417957643,0.0,63.5,0.0,1.0810810811,136.61202,1543.0,9.156626506,0.5405562818366626,0.8542909811188326,0.7746883751855087,0.7934520870123143,0.8177412947726195,0.3777173063376724,25.74546230447407,137.17421125,-1.2513128,2.25,1.1990407673860912,0.3597122302158274,1.7985611510791366,0.0,8.513189448441247,2.517985611510792,85.61151079136691,96.10231425091352,50385.0,0.3927,54.644808743,18.41457099501543,37.0,8.8,9.1,30.3,1.0,1.8,5.1
59,16.416353775999998,26.074259491,25.0,0.0,49.290780141999996,30.019120459,6.2369628702999975,0.0,8.2,37.8,16.8905,90.71756362100001,15.2,100.0,19944.632237,20.727101039,78.700361011,2.880838062,9.2906815021,18.44201481481481,12361.312639,6.0,4.1,0.0,0.0,5.441424246304524,4.074800546480114,0.0,0.0,13.38176979028226,4.0117341776174475,0.0,73.0694058537446,11.9,374.38,1.7289086109,8091,Ouray County,CO,93.333333333,86.5652885,0.0002069108214359611,3.270101908,1.2121212121,43.70000000000001,146.01585,0.7575757576000001,102.9442,1055.0,9.7526501767,0.5265329712579595,0.6281448185710395,0.8149392990626603,0.6895265580845337,0.7017694922890756,0.4953034918196865,25.74546230447407,81.632653061,-2.9370485000000004,9.99,0.3223726627981947,0.5157962604771115,0.0,0.08596604341285193,0.06447453255963892,0.9456264775413712,98.06576402321085,89.20291455067344,61333.0,0.4382,16.471072679000002,19.232713221267517,28.0,9.3,9.4,29.5,1.9,2.4,5.7
60,23.971962617,15.07788162,16.666666667,0.0003156565656565657,48.785046728999994,32.943013271,9.5638629283,66.3,2.1,17.8,14.6667,84.968847352,14.4,100.0,27143.101694,10.07751938,68.76143990199999,3.862508859,9.438583270499999,18.1333,19996.008366,9.0,5.7,0.0,0.0,12.277087321232605,9.496230840921696,0.0,0.20553661621706712,0.0,20.542251685289393,0.0,38.87457435522133,13.1,1039.83,2.3336726802000003,8103,Rio Blanco County,CO,97.5,79.152002358,0.0,3.3457245951,1.2096774194,67.4,202.49221000000003,3.5887096774,152.78839,4506.0,10.639426904,0.662762102470758,0.7415411141194953,0.5557363712727538,0.5737834368377102,0.549499363383835,0.3697675975358779,18.735362998,96.740586397,-2.7095512999999998,30.11,0.13725789232880892,0.09150526155253927,0.30501753850846425,0.12200701540338572,0.25926490773219457,2.013115754155864,97.07183163031874,92.2615184944841,57991.0,0.4236,15.278838808,14.806537635150285,73.0,5.6,6.0,33.3,-2.0,-1.2,6.8
61,20.563139932000002,25.42662116,25.0,0.0004342162396873643,50.55460750899999,53.457446809,15.059726962000001,0.0,4.3,27.1,16.8905,81.31399317399999,18.9,100.0,21084.744605,9.5534787124,72.771084337,2.2240527183000003,11.235955056,22.2426,11855.255227,12.0,5.7,0.0,0.0,7.905472644397744,0.0,0.0,0.0,57.52271442308719,0.0,0.0,2.438485898160749,11.8,1412.51,4.9324630692,8115,Sedgwick County,CO,62.365591398,77.737650321,0.0,3.5142881054000004,1.4736842105,72.2,209.38368766666665,0.8421052631999999,83.09098,2301.0,12.689969605,0.5528525418349153,0.3092482526146305,0.4897898824317984,0.6397767926726321,0.6387244055872261,0.4568945008860698,24.719101124,337.55274262,-4.3843836,25.69,1.0182435299109036,1.5273652948663556,1.2728044123886295,0.0,2.4183283835383964,3.606279168434452,90.15697921086128,93.05301645338207,49583.0,0.4379,16.618196926,18.41457099501543,28.0,17.7,16.7,36.3,9.1,8.8,4.6
62,26.444278854,11.865424954000002,30.07518797,9.544868837594057e-06,49.592460436,43.981970953,29.314946181,54.79,63.4,39.4,21.7666,65.961337084,16.6,20.460001978,20705.255209,12.654270029000001,62.81652267,2.6664801699000003,8.7313661065,22.13300000000001,14688.429159,14.000000000000002,8.6,1.35968696880339,0.0,6.182332340643737,3.556727347710911,0.3001483914564593,9.2603073692619,0.003191674481945283,5.348972728578876,0.005364352603617634,71.25564263659777,8.9,1607.03,4.8983465225,8123,Weld County,CO,82.106782107,80.16550325899999,3.181622945864685e-06,3.491396965,1.0658041254,64.5,234.05212000000003,3.1390847871,49.163880000000006,2653.0,10.564780694,0.659638272306561,0.23175587128288225,0.3903432188072611,0.6955556954652874,0.3813634100178073,0.28805122415919265,26.87820148,272.7775432,2.6151154,17.59,0.7244626901714563,1.35793006660157,1.1195923409944388,0.09064533176541407,5.191982612895436,2.710260421588288,88.80512653598339,80.49362756578302,66489.0,0.421,6.7134119051,15.248310968731673,53.0,8.0,8.0,31.3,-0.19999999999999896,0.5,3.9
63,23.630031753,13.249732957,57.142857143,1.4436889139128301e-05,50.262653458,18.877274487,12.402510937999999,0.0,1691.9,43.1,19.4873,76.937709428,11.4,0.5832990392,17900.709403,11.624347553,86.175670017,2.6256880251,5.0624645576,16.9531,13425.393585,10.984126984126986,8.5,0.2710976534894489,0.3362201305818468,2.947816046838691,6.780147909287404,16.631955860752278,0.4707081828145854,1.21806165127322,9.891058289509,0.0,34.66302320601428,9.7,902.05,5.1980311719,8014,Broomfield County,CO,83.63304993114285,83.089817225,2.8873778278256602e-05,3.284937614,0.9987250319,55.2,122.91304,1.8487037824,102.21106999999999,2152.0,6.0020876827,0.8554674514617537,0.22282281856733446,0.5061484342367694,0.6009336693310098,0.4803164086130088,0.3462770817240006,10.668292311,50.922081381000005,3.4513794,13.36,0.4682419924396807,6.476051211051133,1.1231585333602974,0.0,2.188759080938973,3.6230418617674967,86.12074732044243,87.67731814053343,85639.0,0.4270000000000001,6.4633468112,17.13125375121148,11.0,8.8,8.8,23.2,0.30000000000000104,1.0,-0.9000000000000021
